X,Y,Z
-1347.523682,2.0,959.851562
-291.698456,2.0,1050.457275
756.443542,2.0,-208.236725
203.794525,2.0,422.42868
1894.557007,2.0,121.253906
1338.518799,2.0,1037.61731
1968.596802,2.0,549.049927
1602.14563,2.0,-365.018402
1816.96936,2.0,-518.012329
908.98407,2.0,248.783234
2040.042847,2.0,-268.318787
899.53894,2.0,-125.420898
783.576233,2.0,843.989258
793.489319,2.0,253.628204
-240.109619,2.0,823.386475
-539.545288,2.0,1129.669678
2158.480469,2.0,1132.091797
-1240.361938,2.0,1117.167847
96.463768,2.0,89.008606
2106.81543,2.0,-409.339661
63.398705,2.0,190.963379
-380.22049,2.0,1005.785034
2126.098877,2.0,-800.805603
1273.053467,2.0,1046.932373
1475.928833,2.0,-594.322876
1938.982544,2.0,280.89978
571.737549,2.0,619.720215
838.844421,2.0,254.747223
1906.296265,2.0,-733.343201
-930.418518,2.0,668.106323
-154.481415,2.0,410.762482
1306.512695,2.0,-67.527527
2084.041016,2.0,-1042.299072
1840.630249,2.0,257.85968
1800.395386,2.0,752.98584
840.316223,2.0,-379.206299
2233.462646,2.0,-2.859436
1712.533447,2.0,374.473267
1379.939575,2.0,1074.589844
1904.801514,2.0,-893.942139
-499.346039,2.0,1052.812622
1645.853882,2.0,-482.342102
396.010162,2.0,482.92688
1440.315796,2.0,552.567505
1658.920044,2.0,-812.128113
-48.172218,2.0,699.91156
549.874695,2.0,-215.809723
336.238983,2.0,-50.668213
734.131958,2.0,1153.464233
277.704193,2.0,-59.190979
1419.241089,2.0,304.801788
1824.064453,2.0,-532.901489
434.840424,2.0,1060.632935
914.585571,2.0,-415.330811
-475.421783,2.0,380.857819
1970.720093,2.0,-368.77594
1474.702271,2.0,-321.780579
272.723633,2.0,406.725159
2244.009766,2.0,-639.156982
1389.765747,2.0,137.857971
1102.928223,2.0,85.8172
-1710.805054,2.0,1077.775391
641.228699,2.0,273.896118
-56.874977,2.0,871.588013
1587.929565,2.0,-335.286682
1259.748047,2.0,1154.069458
-1329.797607,2.0,894.857056
1966.187622,2.0,301.389496
2086.315918,2.0,-424.883301
1043.083374,2.0,-350.59613
1088.415894,2.0,-136.177063
2252.552002,2.0,523.54248
1579.111572,2.0,-40.209595
2138.840088,2.0,-343.088074
560.450317,2.0,429.675446
2224.585449,2.0,-687.517151
-1934.927612,2.0,1156.638916
64.210327,2.0,1166.443115
2277.08667,2.0,-380.542725
1686.385986,2.0,-99.796692
429.731049,2.0,590.388794
-27.187109,2.0,354.794189
1532.41687,2.0,358.55661
1451.677368,2.0,-304.821594
2065.283691,2.0,1125.515381
2183.082275,2.0,-65.656189
709.382202,2.0,1062.864502
-1153.71228,2.0,862.28363
1787.47876,2.0,155.743042
2243.953125,2.0,-1032.320557
-368.446991,2.0,566.027344
1926.182007,2.0,146.667969
2251.042969,2.0,-1161.696411
48.991783,2.0,586.108276
2045.469849,2.0,-279.426056
2132.105469,2.0,-137.688354
1923.64209,2.0,449.098206
475.89444,2.0,-167.84552
381.846649,2.0,849.905823
1791.085815,2.0,-345.42926
69.86776,2.0,628.658936
1626.275269,2.0,-132.657227
1635.162964,2.0,528.688721
1085.505737,2.0,174.95575
1832.289185,2.0,-446.404236
1961.060425,2.0,-313.600189
1759.768311,2.0,-344.698486
856.532532,2.0,499.356964
112.157555,2.0,658.540161
-210.084991,2.0,775.486572
1525.771362,2.0,-748.395996
2026.102295,2.0,59.952637
710.944153,2.0,312.766388
282.26358,2.0,70.78894
562.031311,2.0,-157.030945
118.177208,2.0,688.912231
2186.19873,2.0,-947.202026
1491.648193,2.0,69.348328
1174.215454,2.0,840.433594
700.528442,2.0,1062.923706
1362.623413,2.0,-573.513794
1387.758179,2.0,45.535583
905.597656,2.0,-162.882507
755.351562,2.0,43.99353
-216.190948,2.0,505.056335
-885.049194,2.0,1026.067017
908.414917,2.0,602.200928
471.649994,2.0,-138.099243
2234.232666,2.0,859.557007
1312.833252,2.0,10.100342
253.778931,2.0,1024.344727
1885.729614,2.0,-811.957214
-705.301636,2.0,726.518799
680.753784,2.0,663.608337
1191.976318,2.0,-39.611206
1879.760498,2.0,-406.874268
684.22583,2.0,147.025574
770.087524,2.0,244.093933
1546.744263,2.0,-735.598816
2208.151367,2.0,323.444672
1977.672485,2.0,73.366638
2094.813721,2.0,211.786652
749.975159,2.0,953.486694
342.902618,2.0,142.979736
-1315.717529,2.0,1101.687622
721.013245,2.0,894.547485
1572.554443,2.0,-677.652405
1679.549072,2.0,-617.555481
1155.373169,2.0,873.602722
2160.598145,2.0,711.787659
2258.051758,2.0,-13.922363
833.39624,2.0,-49.009766
202.115753,2.0,112.860291
1932.016602,2.0,-52.745239
-10.656347,2.0,241.972565
2225.261719,2.0,747.304016
1925.236206,2.0,-19.641968
-250.24234,2.0,1171.567993
1147.334839,2.0,838.214478
1007.383484,2.0,156.265503
-103.978485,2.0,1117.133301
-1095.283081,2.0,1167.527588
2046.986694,2.0,-232.106689
974.402283,2.0,629.219116
823.370728,2.0,-248.361145
1780.412476,2.0,-427.024597
2121.995605,2.0,-784.66748
1207.642944,2.0,663.402588
1332.920044,2.0,438.15274
1854.723267,2.0,503.485962
1319.520874,2.0,-457.547119
1208.007568,2.0,-172.025146
2142.595703,2.0,-826.142395
251.698395,2.0,551.076111
-248.482422,2.0,703.596802
1900.144287,2.0,-377.88385
-617.582764,2.0,1091.370239
569.964111,2.0,-259.035217
1768.729004,2.0,220.441956
-144.918854,2.0,230.881866
345.538727,2.0,146.470154
852.184875,2.0,-220.264679
1272.437866,2.0,537.823242
-398.355804,2.0,445.140686
1013.342407,2.0,192.403748
1233.630249,2.0,298.461487
-112.77964,2.0,434.237274
-1265.577271,2.0,942.997986
669.809509,2.0,-276.453888
2104.43042,2.0,-215.71698
705.416382,2.0,769.448853
1967.936035,2.0,1142.059814
1455.300659,2.0,22.770752
2020.41687,2.0,558.152405
-179.381195,2.0,1075.49939
569.03363,2.0,-220.349792
1427.325073,2.0,452.404572
754.299438,2.0,70.356384
1991.366699,2.0,358.109497
2101.989502,2.0,-131.874023
355.013458,2.0,754.12561
1196.005127,2.0,334.663818
839.46637,2.0,-5.092224
509.37735,2.0,291.42804
1273.674194,2.0,-15.96283
2067.238525,2.0,615.155151
1853.717407,2.0,772.876465
1404.100952,2.0,707.613586
2017.473511,2.0,485.81665
656.098022,2.0,26.878723
2025.599487,2.0,-314.228699
2077.992188,2.0,-793.76416
1734.52063,2.0,460.079987
353.50351,2.0,132.876282
-1506.650024,2.0,1131.495117
1965.528931,2.0,1187.123413
1421.86438,2.0,-528.357422
2011.671509,2.0,-1047.745483
1189.407959,2.0,951.89978
1132.223999,2.0,733.884888
1885.524536,2.0,188.136841
1019.827759,2.0,817.168762
-218.763702,2.0,814.818909
-746.520874,2.0,547.82666
974.273926,2.0,639.122681
87.391014,2.0,132.951538
301.70401,2.0,596.982056
1085.911499,2.0,1105.955688
1318.36145,2.0,-354.057037
1719.732544,2.0,2.613342
2143.768799,2.0,849.899902
1465.787231,2.0,471.706024
1278.664673,2.0,-357.076538
1396.321899,2.0,1114.919922
1685.233521,2.0,730.955505
895.710693,2.0,684.446838
463.820343,2.0,402.463104
-286.201263,2.0,669.054382
-1586.063965,2.0,1158.994263
1868.980469,2.0,287.814117
1594.334839,2.0,222.953552
311.564301,2.0,630.551819
1306.157837,2.0,309.07962
2002.140747,2.0,810.415649
585.793762,2.0,-231.562408
1406.216675,2.0,-745.522583
-506.785278,2.0,1021.796692
-208.059723,2.0,526.660767
825.209839,2.0,849.166504
1327.669312,2.0,763.827881
-18.172064,2.0,660.912964
1125.463257,2.0,581.604126
734.847595,2.0,413.166473
750.371765,2.0,-40.999512
1478.07312,2.0,31.638306
1555.3302,2.0,662.074097
-28.105322,2.0,392.957611
-467.174774,2.0,340.325531
459.532501,2.0,1004.59906
-150.704315,2.0,616.612061
1824.164185,2.0,-885.418213
1306.49231,2.0,850.818054
-28.684418,2.0,1187.401001
1436.502808,2.0,66.704224
1264.151611,2.0,-351.991302
2210.262451,2.0,-912.252686
1845.737305,2.0,771.078186
1048.440796,2.0,905.294312
106.027397,2.0,527.254395
-898.258545,2.0,1144.322632
937.228699,2.0,348.481354
308.270782,2.0,214.707397
384.399323,2.0,186.495667
1987.541138,2.0,290.864014
-772.039062,2.0,810.566284
1591.452271,2.0,363.221375
601.52771,2.0,408.90274
2246.768066,2.0,195.492584
2067.098633,2.0,36.34668
168.923065,2.0,48.388733
887.796387,2.0,-329.448608
-767.325989,2.0,526.764282
1442.04895,2.0,284.268463
1285.24292,2.0,843.50647
1768.452026,2.0,-347.042969
1401.080444,2.0,119.603149
1188.21582,2.0,-316.628235
827.981689,2.0,267.599182
2239.51709,2.0,1038.566895
1285.94873,2.0,-379.636932
2160.235107,2.0,341.734436
34.059578,2.0,1020.584473
-1788.491333,2.0,1139.754883
1948.106689,2.0,926.716187
-1229.26709,2.0,841.213684
2268.190674,2.0,599.39624
2252.939453,2.0,-54.677734
1921.478638,2.0,576.80481
-910.650024,2.0,987.651978
1440.832153,2.0,-508.722168
2202.837646,2.0,250.851746
821.323608,2.0,671.290283
1891.759399,2.0,-108.283081
109.396751,2.0,685.445312
-1686.009155,2.0,1033.291504
-656.799438,2.0,1153.269287
1425.627441,2.0,485.244995
821.781372,2.0,411.913361
182.432983,2.0,775.329529
892.70697,2.0,728.467285
1787.550659,2.0,300.383331
-1019.508911,2.0,710.657593
-869.601929,2.0,873.541138
1630.817871,2.0,406.493652
308.625397,2.0,991.331482
42.692406,2.0,768.664429
1998.21521,2.0,-975.260864
2008.226196,2.0,-797.572144
-1180.990356,2.0,856.824585
455.207489,2.0,1086.231689
2126.189453,2.0,112.669983
-658.320923,2.0,1022.037415
1121.370972,2.0,523.959106
2214.542725,2.0,-146.769104
204.824036,2.0,425.974243
224.955536,2.0,-41.92511
1520.955688,2.0,351.188629
759.40979,2.0,-224.063873
795.662354,2.0,-160.887329
1397.643311,2.0,-499.319427
2250.313477,2.0,-354.84082
1840.294922,2.0,-677.910767
-601.525635,2.0,839.147095
2245.124756,2.0,42.133789
1480.96582,2.0,570.440674
-786.44696,2.0,877.702637
-232.887543,2.0,532.240234
-1390.019897,2.0,1003.200378
-180.174957,2.0,514.076965
2224.736572,2.0,292.78183
1160.09436,2.0,444.125946
249.397369,2.0,37.461304
-1165.903809,2.0,893.147766
2081.509766,2.0,119.369507
-1404.8125,2.0,1167.947266
1271.677124,2.0,235.599823
802.453369,2.0,-213.668304
842.638306,2.0,782.015564
2172.815918,2.0,372.867737
880.779297,2.0,722.161011
-31.895422,2.0,209.943451
-1052.183716,2.0,1090.647217
1771.729736,2.0,-770.83136
346.012695,2.0,654.955322
2267.853027,2.0,-38.463318
1211.737793,2.0,-294.381592
2144.244385,2.0,245.198517
1654.487061,2.0,-0.904968
1511.299072,2.0,-609.361145
2104.645508,2.0,276.687836
737.521362,2.0,-14.256287
1194.105591,2.0,-521.308716
362.762115,2.0,18.644836
1498.371948,2.0,-317.445923
147.804596,2.0,237.889343
-9.80155,2.0,450.165955
1883.146606,2.0,557.400024
-276.72403,2.0,406.798798
-768.997375,2.0,1116.768311
-760.758057,2.0,1054.068726
1922.28186,2.0,119.974487
-1231.519897,2.0,784.418213
-1189.085938,2.0,744.700317
1354.404663,2.0,205.279327
1477.748291,2.0,563.673096
2037.553833,2.0,241.201416
253.55191,2.0,617.574951
807.746338,2.0,233.879944
1885.860596,2.0,-212.833527
1254.529175,2.0,761.646057
341.705597,2.0,-70.026062
1939.875244,2.0,-210.680176
1149.391968,2.0,-596.032471
1010.876099,2.0,-489.090515
1652.015015,2.0,385.643219
1509.97229,2.0,-634.171265
2154.724365,2.0,-940.829285
-1606.838867,2.0,1093.687622
945.131531,2.0,-336.381958
2012.018921,2.0,104.502197
634.942444,2.0,433.315033
1065.673706,2.0,219.406982
645.072083,2.0,221.998627
1787.690796,2.0,-359.645386
1640.181519,2.0,-383.395203
1629.231567,2.0,-625.749878
379.340698,2.0,786.646484
1278.313721,2.0,544.884766
1930.107788,2.0,-319.494843
1717.682739,2.0,-164.757324
1976.136597,2.0,889.236084
2110.15332,2.0,172.367798
517.732056,2.0,508.480164
1708.765625,2.0,-221.20694
1781.281128,2.0,-357.223328
-421.82016,2.0,891.663208
-176.630005,2.0,911.908691
528.619568,2.0,320.477356
1870.302612,2.0,-200.083679
1179.317993,2.0,-478.426544
558.265625,2.0,242.791168
97.995995,2.0,525.416626
1007.151001,2.0,685.171021
75.562828,2.0,556.456665
26.234003,2.0,705.403687
1862.265015,2.0,1061.644897
1942.928101,2.0,-355.97171
2138.800293,2.0,-884.370972
2089.940918,2.0,-1083.474854
484.117432,2.0,1097.779419
2076.481934,2.0,-1135.505615
719.379639,2.0,1164.984863
1498.145386,2.0,-704.884644
-247.200623,2.0,823.980896
1461.159424,2.0,-44.527649
964.10498,2.0,1079.542358
1834.229126,2.0,889.238647
303.764801,2.0,922.854553
689.516724,2.0,-97.017761
2266.350586,2.0,462.028046
104.423317,2.0,1171.404785
-386.082001,2.0,1115.429199
1621.359619,2.0,1040.109985
1971.906372,2.0,-1047.357666
1888.964966,2.0,-642.999023
1526.307495,2.0,1060.02771
46.223946,2.0,922.995239
-689.985291,2.0,1106.396484
573.585266,2.0,109.462646
2223.585938,2.0,270.57428
2128.500732,2.0,315.428162
514.742432,2.0,925.68927
1274.608154,2.0,935.112732
1921.458252,2.0,-852.687012
305.207062,2.0,1021.171936
1527.199585,2.0,-611.678223
2023.440186,2.0,752.256592
88.803154,2.0,895.38916
852.373291,2.0,-164.404785
1165.292603,2.0,134.566589
1133.542114,2.0,-331.229462
2040.00647,2.0,730.071899
1932.537354,2.0,977.569702
1922.362061,2.0,868.745361
2091.635254,2.0,573.929932
1619.61499,2.0,-713.218872
1666.579102,2.0,-741.449158
1592.272339,2.0,74.335144
-279.760345,2.0,929.03772
1857.204834,2.0,79.954834
721.92981,2.0,-150.170898
-1453.711792,2.0,1076.929199
2173.134766,2.0,125.931458
-1249.169312,2.0,767.236755
1573.877197,2.0,-185.788025
1018.939148,2.0,924.22052
239.000519,2.0,406.366791
-45.116554,2.0,220.787781
-999.422913,2.0,896.334839
1719.116089,2.0,-896.442993
-510.674347,2.0,928.634521
236.024506,2.0,1181.111328
-487.204437,2.0,1062.6521
1928.231323,2.0,-62.68866
195.225357,2.0,969.025269
1365.812622,2.0,-271.665863
1788.024048,2.0,-103.52002
2063.4729,2.0,-180.218445
1553.796509,2.0,76.67688
624.546387,2.0,-171.729492
182.392395,2.0,855.615112
1468.098022,2.0,-301.962769
706.695862,2.0,1041.744141
1047.499634,2.0,738.720886
1844.026611,2.0,-953.350098
1721.316284,2.0,1055.254395
-105.657204,2.0,500.421814
1270.693726,2.0,697.788452
-1223.795654,2.0,898.821533
951.944214,2.0,786.021606
674.432129,2.0,589.394043
1349.160522,2.0,510.114502
2046.812866,2.0,-660.638489
2087.138916,2.0,-24.40155
891.211792,2.0,97.771912
-403.223572,2.0,852.05835
1273.342773,2.0,0.158569
749.739441,2.0,68.816895
-895.026489,2.0,1142.712402
2222.317383,2.0,-630.114136
566.431946,2.0,-232.261475
-609.560303,2.0,884.296509
383.480988,2.0,62.311462
-1064.963501,2.0,761.812012
-803.815613,2.0,863.673828
2182.623047,2.0,-37.835205
1962.895996,2.0,-658.832886
1915.704224,2.0,-712.923828
-587.488525,2.0,573.45459
-510.700165,2.0,706.582642
1344.761353,2.0,17.493591
668.740051,2.0,-60.144714
376.375946,2.0,117.231445
-939.053284,2.0,830.623596
1128.93396,2.0,-361.791901
-660.557922,2.0,1140.381592
2143.518555,2.0,223.730804
1993.001099,2.0,-624.098633
2251.973145,2.0,722.003845
805.131958,2.0,42.26532
1134.099243,2.0,631.400269
1030.345093,2.0,662.608643
671.679993,2.0,1009.10376
2260.11792,2.0,-272.392792
1668.510864,2.0,413.078949
1111.106201,2.0,-46.276672
721.611694,2.0,-81.20575
1271.081177,2.0,-239.001587
-80.075783,2.0,99.285034
926.482056,2.0,-334.652618
436.424438,2.0,1131.315796
2142.035645,2.0,867.799866
130.21579,2.0,625.532104
-327.003693,2.0,287.16684
157.346771,2.0,1073.701904
-273.194916,2.0,981.636902
1011.274048,2.0,424.936035
855.761963,2.0,849.056763
1954.924438,2.0,271.83313
1160.046509,2.0,1149.26062
529.293945,2.0,-143.373535
542.52417,2.0,1018.621704
955.08728,2.0,-489.140961
819.930664,2.0,910.250732
1895.131226,2.0,-261.601532
1400.322876,2.0,-290.636047
1917.71936,2.0,12.875366
883.887634,2.0,-212.832214
-192.008606,2.0,853.157166
1186.538208,2.0,89.585266
913.14563,2.0,1003.793335
142.181458,2.0,774.650574
367.663605,2.0,147.051819
1937.512817,2.0,331.32077
1961.87085,2.0,-976.464661
1488.34021,2.0,393.831482
168.23288,2.0,1024.605347
1660.508911,2.0,593.89624
1972.269775,2.0,-175.365112
184.973175,2.0,168.666992
902.33728,2.0,1.514038
1477.147583,2.0,1090.327026
2141.04126,2.0,670.683411
2205.540039,2.0,-573.508545
-1000.756042,2.0,1085.149048
970.068237,2.0,-176.856689
-1098.153931,2.0,799.001465
2013.297607,2.0,-505.501282
-516.016724,2.0,892.559937
907.193848,2.0,1161.148926
323.724823,2.0,370.778809
115.008202,2.0,812.365723
1366.157471,2.0,-351.653198
546.162354,2.0,1025.820923
2022.229126,2.0,-678.88623
1137.557007,2.0,50.705383
2089.39502,2.0,178.684814
-58.412514,2.0,985.885071
1211.865356,2.0,416.662201
-616.927673,2.0,935.858765
2113.798584,2.0,866.714783
1085.622803,2.0,-402.466248
1310.353516,2.0,-656.549194
729.187866,2.0,13.503113
1360.038696,2.0,-99.068359
1236.786987,2.0,1008.10144
-1538.585815,2.0,1012.833069
1079.41687,2.0,-185.708923
-461.196991,2.0,474.50116
122.302269,2.0,87.783081
1128.049194,2.0,-483.547058
2105.391846,2.0,-504.974854
2094.462891,2.0,-859.106201
-95.464027,2.0,185.787048
-693.801147,2.0,627.952637
-338.814911,2.0,985.612244
1730.228027,2.0,954.359009
-1789.093872,2.0,1090.753662
553.446594,2.0,476.342316
1745.8125,2.0,-945.058472
-673.758179,2.0,834.450195
1546.467041,2.0,1155.913452
2225.081543,2.0,-433.572021
619.73114,2.0,179.77124
1523.427612,2.0,186.795044
903.633667,2.0,580.367615
1443.693481,2.0,-165.004211
912.527466,2.0,621.008423
495.646576,2.0,480.779327
2137.358887,2.0,-548.760498
131.92984,2.0,249.250519
406.519897,2.0,716.436401
2204.804443,2.0,-228.090332
1994.246094,2.0,75.052124
1037.310425,2.0,693.160522
315.771729,2.0,384.389587
404.538513,2.0,304.098816
1893.81665,2.0,-360.297699
770.229004,2.0,342.001038
2160.626221,2.0,-195.711365
-244.35434,2.0,617.878296
2117.693848,2.0,-949.454285
376.446381,2.0,-58.056763
1776.203003,2.0,312.513672
595.091492,2.0,555.910034
1698.253784,2.0,372.261658
681.2948,2.0,-164.744751
811.044739,2.0,-403.62442
1810.997314,2.0,1055.40918
587.25769,2.0,4.814636
367.104095,2.0,-149.175781
78.754539,2.0,286.127167
-549.705872,2.0,541.050293
829.257324,2.0,786.505737
2095.106689,2.0,1101.249146
-1565.745728,2.0,1044.029663
2104.260254,2.0,-549.83844
1961.927124,2.0,15.523499
2223.526611,2.0,-369.30722
98.56562,2.0,1171.37146
-105.941978,2.0,927.075806
2261.223633,2.0,-124.013123
-202.719391,2.0,431.958405
1694.588013,2.0,-348.920074
1501.059326,2.0,-721.6427
1287.000732,2.0,907.771545
2210.636475,2.0,-981.906616
280.436188,2.0,437.011841
1416.667725,2.0,1072.586426
625.98584,2.0,1139.735962
1073.444458,2.0,-311.832336
1618.996826,2.0,-808.341003
1548.992554,2.0,933.953369
1068.196411,2.0,200.369629
-1212.783936,2.0,744.076843
74.08358,2.0,418.777344
-691.818237,2.0,1053.435303
933.210571,2.0,-372.949524
1285.22229,2.0,1047.028931
1763.855469,2.0,-935.261719
-275.233429,2.0,375.135162
1739.990845,2.0,24.049316
1021.094727,2.0,-442.248047
1359.872192,2.0,-580.718994
2063.554443,2.0,116.328857
695.238159,2.0,931.827393
1561.807983,2.0,354.250427
