X,Y,Z
-331.892975,2.0,362.213684
1129.101074,2.0,-116.076294
1906.62915,2.0,-1090.847778
1663.218628,2.0,209.310883
1622.983765,2.0,704.437012
662.904663,2.0,-427.755035
2056.051025,2.0,-51.408142
1535.121948,2.0,325.924408
1202.528076,2.0,1026.041138
1727.389893,2.0,-942.490845
-676.757629,2.0,1004.263794
1468.442383,2.0,-530.890869
218.598602,2.0,434.378204
1262.904175,2.0,504.018768
1481.508301,2.0,-860.67688
-225.583923,2.0,651.362793
372.463104,2.0,-264.358459
158.827423,2.0,-99.217041
556.720337,2.0,1104.915405
100.292686,2.0,-107.739746
1241.829468,2.0,256.252991
1646.652954,2.0,-581.450256
257.428864,2.0,1012.084167
737.174133,2.0,-463.879578
-652.833191,2.0,332.309052
1793.308472,2.0,-417.324646
1297.290649,2.0,-370.329346
95.312096,2.0,358.176392
2066.598145,2.0,-687.705688
1212.354126,2.0,89.309082
925.516602,2.0,37.268433
-1888.216675,2.0,1029.226562
463.817169,2.0,225.34726
-234.28653,2.0,823.039185
1410.517944,2.0,-383.83548
1082.336548,2.0,1105.52063
-1507.209106,2.0,846.308228
1788.775879,2.0,252.840759
1908.903931,2.0,-473.432037
865.671875,2.0,-399.144867
911.004395,2.0,-184.72583
2075.140137,2.0,474.993713
1401.699951,2.0,-88.758362
1961.428223,2.0,-391.636841
383.038788,2.0,381.126709
2047.173706,2.0,-736.065918
-2112.339111,2.0,1108.090088
-113.201195,2.0,1117.894287
2099.675049,2.0,-429.091522
1508.974243,2.0,-148.345459
252.319489,2.0,541.839966
-204.598663,2.0,306.245392
1355.005249,2.0,310.007843
1274.265869,2.0,-353.370392
1887.871826,2.0,1076.966553
2005.670532,2.0,-114.204895
531.970642,2.0,1014.315735
-1331.123901,2.0,813.734863
1610.067261,2.0,107.194275
2066.541504,2.0,-1080.869141
-545.858459,2.0,517.478516
1748.770386,2.0,98.119202
2073.631348,2.0,-1210.245117
-128.41983,2.0,537.559387
1868.058228,2.0,-327.974823
1954.693726,2.0,-186.237122
1746.230469,2.0,400.549377
298.482819,2.0,-216.394226
204.435059,2.0,801.356934
1613.674194,2.0,-393.978027
-107.543831,2.0,580.110107
1448.863647,2.0,-181.206055
1457.751343,2.0,480.139984
908.094055,2.0,126.406982
1654.877563,2.0,-494.952942
1783.648804,2.0,-362.148926
1582.356812,2.0,-393.247253
679.120972,2.0,450.808228
-65.254005,2.0,609.991333
-387.496582,2.0,726.937805
1348.359741,2.0,-796.944763
1848.690552,2.0,11.40387
533.532532,2.0,264.217621
104.851891,2.0,22.240112
384.619781,2.0,-205.579773
-59.234383,2.0,640.363525
2008.786987,2.0,-995.750732
1314.236572,2.0,20.799622
996.803833,2.0,791.884766
523.116821,2.0,1014.374756
1185.211792,2.0,-622.0625
1210.34668,2.0,-3.013184
728.186157,2.0,-211.431305
577.939941,2.0,-4.555298
-393.602448,2.0,456.507568
-1062.460571,2.0,977.51825
731.003357,2.0,553.6521
294.238373,2.0,-186.647949
2056.821045,2.0,811.008118
1135.421631,2.0,-38.448425
76.367393,2.0,975.795898
1708.317871,2.0,-860.505859
-882.713135,2.0,677.969971
503.342316,2.0,615.05957
1014.564636,2.0,-88.160034
1702.348877,2.0,-455.423035
506.814301,2.0,98.476807
592.675903,2.0,195.545166
1369.332764,2.0,-784.147461
2030.739624,2.0,274.895874
1800.260864,2.0,24.817871
1917.401978,2.0,163.237854
572.563477,2.0,904.937988
165.491058,2.0,94.43103
-1493.128906,2.0,1053.138794
543.601746,2.0,845.998657
1395.142822,2.0,-726.201172
1502.137329,2.0,-666.104248
977.961426,2.0,825.053894
1983.186279,2.0,663.238892
2080.640137,2.0,-62.47113
655.984741,2.0,-97.558533
24.704187,2.0,64.311584
1754.605103,2.0,-101.294006
-188.067902,2.0,193.423767
2047.849976,2.0,698.755249
1747.824585,2.0,-68.190735
-427.653992,2.0,1123.019165
969.923218,2.0,789.665649
829.971863,2.0,107.716736
-281.389984,2.0,1068.584473
-1272.69458,2.0,1118.978882
1869.575073,2.0,-280.655457
796.990723,2.0,580.670349
645.959045,2.0,-296.909882
1603.000854,2.0,-475.573334
1944.583984,2.0,-833.216187
1030.231323,2.0,614.85376
1155.508423,2.0,389.603973
1677.311646,2.0,454.937134
1142.109253,2.0,-506.095856
1030.596069,2.0,-220.573944
1965.18396,2.0,-874.691101
74.286888,2.0,502.527344
-425.893982,2.0,655.047974
1722.732666,2.0,-426.432617
-794.994324,2.0,1042.821411
392.552521,2.0,-307.583954
1591.317505,2.0,171.893188
-322.330292,2.0,182.33313
168.127167,2.0,97.921387
674.773315,2.0,-268.813446
1095.026245,2.0,489.274506
-575.767334,2.0,396.591949
835.930786,2.0,143.854919
1056.218628,2.0,249.91272
-290.191132,2.0,385.688477
-1442.98877,2.0,894.449097
492.397919,2.0,-325.002686
1927.018555,2.0,-264.265747
528.004761,2.0,720.899963
1790.524292,2.0,1093.510986
1277.889038,2.0,-25.778015
1843.005005,2.0,509.603638
-356.792633,2.0,1026.950562
391.62204,2.0,-268.89859
1249.913452,2.0,403.855835
576.887817,2.0,21.807556
1813.954956,2.0,309.56073
1924.577759,2.0,-180.422729
177.601868,2.0,705.576843
1018.593506,2.0,286.115051
662.05481,2.0,-53.640991
331.965759,2.0,242.879211
1096.262573,2.0,-64.511597
1889.826904,2.0,566.606445
1676.305786,2.0,724.327698
1226.689331,2.0,659.064819
1840.06189,2.0,437.267822
478.686432,2.0,-21.670105
1848.187866,2.0,-362.777405
1900.580444,2.0,-842.312927
1557.109009,2.0,411.531189
176.091949,2.0,84.327454
-1684.061523,2.0,1082.946411
1788.11731,2.0,1138.574585
1244.452759,2.0,-576.906128
1834.259766,2.0,-1096.294312
1011.99646,2.0,903.350952
954.812622,2.0,685.33606
1708.112915,2.0,139.588074
842.416138,2.0,768.619934
-396.175201,2.0,766.27002
-923.932495,2.0,499.277893
796.862366,2.0,590.573792
-90.020607,2.0,84.40271
124.292442,2.0,548.433289
908.499878,2.0,1057.40686
1140.949829,2.0,-402.605743
1542.321045,2.0,-45.935425
1966.357056,2.0,801.351074
1288.37561,2.0,423.157166
1101.253052,2.0,-405.625275
1218.910278,2.0,1066.371094
1507.821899,2.0,682.406677
718.299072,2.0,635.897949
286.408783,2.0,353.914276
-463.612793,2.0,620.505615
-1763.475586,2.0,1110.445435
1691.568848,2.0,239.265381
1416.923218,2.0,174.404785
134.15274,2.0,582.003052
1128.746216,2.0,260.530853
1824.729248,2.0,761.866821
408.382233,2.0,-280.111176
1228.805054,2.0,-794.071289
-684.196899,2.0,973.247864
-385.471222,2.0,478.111908
647.798279,2.0,800.617676
1150.257812,2.0,715.279175
-195.583588,2.0,612.364136
948.051697,2.0,533.05542
557.435974,2.0,364.617737
572.960205,2.0,-89.548279
1300.661621,2.0,-16.910461
1377.918457,2.0,613.525269
-205.516876,2.0,344.408844
-644.586243,2.0,291.776764
282.120911,2.0,956.050293
-328.115875,2.0,568.063232
1646.752563,2.0,-933.96698
1129.080688,2.0,802.269165
-206.096024,2.0,1138.852173
1259.091187,2.0,18.155457
1086.740112,2.0,-400.540039
2032.850586,2.0,-960.801392
1668.325684,2.0,722.529419
871.029297,2.0,856.745605
-71.384254,2.0,478.705627
-1075.670044,2.0,1095.773926
759.817139,2.0,299.932617
130.859161,2.0,166.158691
206.987701,2.0,137.946838
1810.129639,2.0,242.315277
-949.450684,2.0,762.017456
1414.040649,2.0,314.672668
424.11618,2.0,360.353973
2069.356445,2.0,146.943848
1889.68689,2.0,-12.202026
-8.488562,2.0,-0.160034
710.384766,2.0,-377.997437
-944.73761,2.0,478.215515
1264.637329,2.0,235.719604
1107.831421,2.0,794.957703
1591.040405,2.0,-395.591736
1223.668823,2.0,71.054382
1010.804199,2.0,-365.177002
650.570129,2.0,219.050415
2062.105469,2.0,990.018188
1108.537109,2.0,-428.185699
1982.823242,2.0,293.185669
-143.351974,2.0,972.035645
-1965.902832,2.0,1091.206055
1770.69519,2.0,878.16748
-1406.678589,2.0,792.664856
2090.779053,2.0,550.847412
2075.527832,2.0,-103.226501
1744.067017,2.0,528.255981
-1088.061401,2.0,939.10321
1263.420532,2.0,-557.270874
2025.425903,2.0,202.302948
643.912109,2.0,622.741394
1714.348022,2.0,-156.831848
-68.014839,2.0,636.896484
-1863.420776,2.0,984.742737
-834.211121,2.0,1104.720459
1248.21582,2.0,436.696228
644.369812,2.0,363.364594
5.021478,2.0,726.780762
715.295288,2.0,679.918457
1610.139038,2.0,251.834503
-1196.920532,2.0,662.108765
-1047.013428,2.0,824.99231
1453.406128,2.0,357.944885
131.213852,2.0,942.782715
-134.719208,2.0,720.115601
1820.803589,2.0,-1023.809509
1830.814697,2.0,-846.120789
-1358.401733,2.0,808.275879
277.796021,2.0,1037.682861
1948.77771,2.0,64.121277
-835.732422,2.0,973.488586
943.95929,2.0,475.410217
2037.131104,2.0,-195.317932
27.412439,2.0,377.425446
47.543968,2.0,-90.473877
1343.544067,2.0,302.639832
581.998169,2.0,-272.612671
618.250793,2.0,-209.436127
1220.231812,2.0,-547.868164
2072.9021,2.0,-403.389526
1662.883423,2.0,-726.459534
-778.937134,2.0,790.598267
2067.712891,2.0,-6.414978
1303.554077,2.0,521.891846
-963.858398,2.0,829.15387
-410.298981,2.0,483.691559
-1567.431396,2.0,954.651611
-357.586395,2.0,465.528168
2047.324585,2.0,244.233032
982.682861,2.0,395.577148
71.985802,2.0,-11.087463
-1343.315308,2.0,844.598938
1904.098267,2.0,70.820679
-1582.223999,2.0,1119.398438
1094.265625,2.0,187.051025
625.041748,2.0,-262.217041
665.226685,2.0,733.466736
1995.404419,2.0,324.318939
703.367798,2.0,673.612305
-209.306854,2.0,161.394653
-1229.595215,2.0,1042.098389
1594.318115,2.0,-819.380127
168.601135,2.0,606.406494
2090.441406,2.0,-87.012024
1034.326294,2.0,-342.930328
1966.832642,2.0,196.649689
1477.075439,2.0,-49.453735
1333.887573,2.0,-657.909912
1927.233765,2.0,228.139008
560.109863,2.0,-62.805054
1016.694031,2.0,-569.857422
185.350616,2.0,-29.903931
1320.960449,2.0,-365.994629
-29.606909,2.0,189.340454
-187.213226,2.0,401.617188
1705.734985,2.0,508.851166
-454.135468,2.0,358.250031
-946.408936,2.0,1068.219482
-938.169495,2.0,1005.519775
1744.870483,2.0,71.42572
-1408.931519,2.0,735.869385
-1366.497437,2.0,696.151489
1176.993042,2.0,156.73053
1300.33667,2.0,515.124268
1860.142212,2.0,192.652618
76.140282,2.0,569.026184
630.334778,2.0,185.331207
1708.448853,2.0,-261.382263
1077.117676,2.0,713.09729
164.294098,2.0,-118.574768
1762.463623,2.0,-259.228912
971.980408,2.0,-644.581238
833.464417,2.0,-537.639282
1474.603394,2.0,337.094391
1332.560669,2.0,-682.719971
1977.312622,2.0,-989.378052
-1784.250488,2.0,1045.138672
767.719849,2.0,-384.930725
1834.6073,2.0,55.953369
457.530853,2.0,384.766205
888.262085,2.0,170.858215
467.660522,2.0,173.449829
1610.279419,2.0,-408.194153
1462.769897,2.0,-431.943939
1451.819946,2.0,-674.298645
201.929108,2.0,738.097656
1100.902222,2.0,496.335968
1752.696045,2.0,-368.043579
1540.271118,2.0,-213.30603
1798.724976,2.0,840.687256
1932.741577,2.0,123.819031
340.320465,2.0,459.931396
1531.354126,2.0,-269.755676
1603.869629,2.0,-405.772095
-599.231812,2.0,843.11438
-354.041473,2.0,863.359985
351.207947,2.0,271.928558
1692.890991,2.0,-248.632446
1001.90625,2.0,-526.975281
380.854095,2.0,194.242371
-79.415627,2.0,476.867889
829.73938,2.0,636.622192
-101.848732,2.0,507.907928
-151.177521,2.0,656.854919
1684.853516,2.0,1013.096008
1765.516479,2.0,-404.520508
1961.38855,2.0,-932.919678
1912.529175,2.0,-1132.02356
306.705841,2.0,1049.230469
1899.070068,2.0,-1184.054321
541.968079,2.0,1116.436035
1320.733765,2.0,-753.433411
-424.612183,2.0,775.432068
1283.747925,2.0,-93.076416
786.693359,2.0,1030.99353
1656.817505,2.0,840.689819
126.353172,2.0,874.305786
512.105103,2.0,-145.566528
2088.939209,2.0,413.479279
-72.988251,2.0,1122.855957
-563.49353,2.0,1066.880249
1443.947998,2.0,991.561279
1794.494751,2.0,-1095.906372
1711.553345,2.0,-691.547729
1348.895996,2.0,1011.478943
-131.1875,2.0,874.446411
-867.396912,2.0,1057.847656
396.173676,2.0,60.913818
2046.174194,2.0,222.025543
1951.088989,2.0,266.879364
337.330902,2.0,877.140442
1097.196533,2.0,886.563843
1744.046753,2.0,-901.23584
127.795479,2.0,972.623169
1349.787964,2.0,-660.226929
1846.028564,2.0,703.707764
-88.608345,2.0,846.840332
674.961609,2.0,-212.953613
987.88092,2.0,86.017822
956.130554,2.0,-379.778259
1862.594849,2.0,681.523071
1755.125854,2.0,929.020996
1744.950439,2.0,820.196533
1914.223511,2.0,525.381104
1442.203369,2.0,-761.767578
1489.167603,2.0,-789.997925
1414.860718,2.0,25.786438
-457.171936,2.0,880.488892
1679.793213,2.0,31.406067
544.518188,2.0,-198.719666
-1631.123291,2.0,1028.380249
1995.723022,2.0,77.38269
-1426.580688,2.0,718.687927
1396.465698,2.0,-234.336823
841.527466,2.0,875.671753
61.589012,2.0,357.817993
-222.527985,2.0,172.239014
-1176.834351,2.0,847.786072
1541.704468,2.0,-944.991699
-688.085938,2.0,880.085632
58.612976,2.0,1132.5625
-664.615906,2.0,1014.103271
1750.81958,2.0,-111.237427
17.81373,2.0,920.476318
1188.401001,2.0,-320.2146
1610.612427,2.0,-152.068787
1886.061157,2.0,-228.767151
1376.384888,2.0,28.128113
447.134796,2.0,-220.278259
4.980737,2.0,807.066162
1290.686401,2.0,-350.511536
529.284302,2.0,993.195312
870.087891,2.0,690.172058
1666.61499,2.0,-1001.898682
1543.904541,2.0,1006.705627
-283.068756,2.0,451.873016
1093.282104,2.0,649.239624
-1401.207031,2.0,850.272705
774.532715,2.0,737.472778
497.020538,2.0,540.845215
1171.748901,2.0,461.565735
1869.401245,2.0,-709.187256
1909.727173,2.0,-72.950378
713.800171,2.0,49.223145
-580.635132,2.0,803.509521
1095.93103,2.0,-48.390137
572.327759,2.0,20.268188
-1072.437988,2.0,1094.163452
2044.905884,2.0,-678.662903
389.020477,2.0,-280.810272
-786.971802,2.0,835.747742
206.069489,2.0,13.762634
-1242.375122,2.0,713.263245
-981.227173,2.0,815.125061
2005.21106,2.0,-86.383972
1785.484375,2.0,-707.381592
1738.292603,2.0,-761.472534
-764.899963,2.0,524.905823
-688.111816,2.0,658.033813
1167.349854,2.0,-31.055176
491.328522,2.0,-108.693542
198.964447,2.0,68.682617
-1116.464966,2.0,782.074829
951.522339,2.0,-410.340668
-837.969482,2.0,1091.832886
1966.106812,2.0,175.182007
1815.5896,2.0,-672.647339
2074.561523,2.0,673.455078
627.720398,2.0,-6.283508
956.687744,2.0,582.85144
852.93335,2.0,614.059814
494.268463,2.0,960.554871
2082.706299,2.0,-320.941559
1491.099121,2.0,364.530151
933.69458,2.0,-94.825439
544.200073,2.0,-129.754456
1093.669556,2.0,-287.550385
-257.487396,2.0,50.736206
749.070496,2.0,-383.201416
259.012787,2.0,1082.766968
1964.623901,2.0,819.251038
-47.195778,2.0,576.983276
-504.415192,2.0,238.618073
-20.064695,2.0,1025.153076
-450.606537,2.0,933.088074
833.862488,2.0,376.387268
678.350464,2.0,800.507935
1777.512573,2.0,223.284332
982.634949,2.0,1100.711792
351.882355,2.0,-191.922241
365.112701,2.0,970.072998
777.675659,2.0,-537.689697
642.519043,2.0,861.701843
1717.719604,2.0,-310.150269
1222.911377,2.0,-339.184784
1740.307739,2.0,-35.673401
706.476074,2.0,-261.380981
-369.420166,2.0,804.608276
1009.126648,2.0,41.03656
735.734131,2.0,955.244629
-35.23011,2.0,726.101807
190.251984,2.0,98.503052
1760.101196,2.0,282.772064
1784.459229,2.0,-1025.013306
1310.928711,2.0,345.282715
-9.178732,2.0,976.05658
1483.097412,2.0,545.347412
1794.858032,2.0,-223.913879
7.561609,2.0,120.118225
724.92572,2.0,-47.034668
1299.73584,2.0,1041.778198
1963.629395,2.0,622.134705
2028.128052,2.0,-622.057251
-1178.167725,2.0,1036.600098
792.656616,2.0,-225.405457
-1275.56543,2.0,750.452637
1835.886108,2.0,-554.050049
-693.428223,2.0,844.011108
729.782288,2.0,1112.600098
146.313263,2.0,322.230011
-62.403358,2.0,763.816833
1188.745728,2.0,-400.201965
368.750824,2.0,977.272095
1844.817627,2.0,-727.435059
960.145325,2.0,2.156555
1911.983276,2.0,130.136047
-235.82402,2.0,937.336243
1034.453735,2.0,368.113434
-794.339172,2.0,887.310059
1936.386963,2.0,818.165894
908.211182,2.0,-451.015015
1132.941895,2.0,-705.0979
551.776306,2.0,-35.045654
1182.627075,2.0,-147.617065
1059.375488,2.0,959.552673
-1715.997437,2.0,964.284302
902.005249,2.0,-234.25769
-638.608643,2.0,425.952362
-55.109352,2.0,39.234253
950.637695,2.0,-532.095825
1927.97998,2.0,-553.523621
1917.05127,2.0,-907.655029
-272.875641,2.0,137.238281
-871.212646,2.0,579.403809
-516.226562,2.0,937.063477
1552.816284,2.0,905.81012
-1966.505249,2.0,1042.204834
376.035065,2.0,427.793549
1568.400879,2.0,-993.607056
-851.169678,2.0,785.901428
1369.05542,2.0,1107.364624
2047.6698,2.0,-482.120789
442.31958,2.0,131.222473
1346.015991,2.0,138.246277
726.222168,2.0,531.818848
1266.281982,2.0,-213.55304
735.115845,2.0,572.459717
318.235077,2.0,432.23056
1959.947266,2.0,-597.309204
-45.481728,2.0,200.701752
229.108307,2.0,667.887634
2027.3927,2.0,-276.639099
1816.834595,2.0,26.503357
859.898804,2.0,644.611694
138.360138,2.0,335.840698
227.126923,2.0,255.550018
1716.405151,2.0,-408.846436
592.817444,2.0,293.452271
1983.2146,2.0,-244.260162
-421.7659,2.0,569.329529
1940.282104,2.0,-998.003052
199.034882,2.0,-106.605469
1598.791382,2.0,263.964844
417.679962,2.0,507.361237
1520.842163,2.0,323.71286
503.883209,2.0,-213.293549
633.633057,2.0,-452.173187
1633.585693,2.0,1006.860352
409.846161,2.0,-43.734192
189.692535,2.0,-197.724487
-98.656898,2.0,237.5784
-727.117371,2.0,492.501495
651.845825,2.0,737.956909
1917.694946,2.0,1052.700317
-1743.157227,2.0,995.480774
1926.848389,2.0,-598.387207
1784.515503,2.0,-33.025269
2046.114868,2.0,-417.855896
-78.845848,2.0,1122.822876
-283.353546,2.0,878.526917
2083.812012,2.0,-172.561951
-380.130951,2.0,383.409607
1517.176392,2.0,-397.468811
1323.647705,2.0,-770.191406
1109.588989,2.0,859.222717
2033.224609,2.0,-1030.455444
103.024559,2.0,388.463135
1239.256226,2.0,1024.037598
448.574341,2.0,1091.187256
896.03302,2.0,-360.381134
1441.585327,2.0,-856.889771
1371.580933,2.0,885.404541
890.784851,2.0,151.820862
-1390.195435,2.0,695.528076
-103.328041,2.0,370.228607
-869.229736,2.0,1004.886536
755.799011,2.0,-421.49823
1107.810669,2.0,998.480225
1586.443848,2.0,-983.810486
-452.644989,2.0,326.586304
1562.579102,2.0,-24.499512
843.683228,2.0,-490.796783
1182.460571,2.0,-629.2677
1886.1427,2.0,67.780029
517.826599,2.0,883.278564
1384.396484,2.0,305.701599
917.324585,2.0,542.003174
